enabled,model_id,brand_title,series_title,model_title,reason,source_batch,note
1,28409,微软电脑,Surface Pro X,SQ1,zero_row_ok_from_progress,2026-04-10,"Imported from progress review on 2026-04-10: zero matching rows remained after filtering, so this model stays blacklisted."
1,32834,微软电脑,Surface Pro X,SQ2,zero_row_ok_from_progress,2026-04-10,"Imported from progress review on 2026-04-10: zero matching rows remained after filtering, so this model stays blacklisted."
1,52835,微软电脑,Surface Pro10,Ultra 5 135U 16G+256G亮铂金,final_code_3_from_progress,2026-04-09,Imported from progress review on 2026-04-09: task ended with code 3 and was intentionally added to the blacklist.
1,52836,微软电脑,Surface Pro10,Ultra 5 135U 16G+256G典雅黑,final_code_3_from_progress,2026-04-09,Imported from progress review on 2026-04-09: task ended with code 3 and was intentionally added to the blacklist.
1,52837,微软电脑,Surface Pro10,Ultra 5 135U 16G+512G亮铂金,final_code_3_from_progress,2026-04-09,Imported from progress review on 2026-04-09: task ended with code 3 and was intentionally added to the blacklist.
1,52838,微软电脑,Surface Pro10,Ultra 5 135U 16G+512G典雅黑,final_code_3_from_progress,2026-04-09,Imported from progress review on 2026-04-09: task ended with code 3 and was intentionally added to the blacklist.
1,52839,微软电脑,Surface Pro10,Ultra 5 135U 32G+256G亮铂金,final_code_3_from_progress,2026-04-09,Imported from progress review on 2026-04-09: task ended with code 3 and was intentionally added to the blacklist.
1,52840,微软电脑,Surface Pro10,Ultra 5 135U 32G+256G典雅黑,final_code_3_from_progress,2026-04-09,Imported from progress review on 2026-04-09: task ended with code 3 and was intentionally added to the blacklist.
1,52841,微软电脑,Surface Pro10,Ultra 5 135U 32G+512G亮铂金,final_code_3_from_progress,2026-04-09,Imported from progress review on 2026-04-09: task ended with code 3 and was intentionally added to the blacklist.
1,52842,微软电脑,Surface Pro10,Ultra 5 135U 32G+512G典雅黑,final_code_3_from_progress,2026-04-09,Imported from progress review on 2026-04-09: task ended with code 3 and was intentionally added to the blacklist.
1,52833,微软电脑,Surface Pro10,Ultra 5 135U 8G+256G亮铂金,final_code_3_from_progress,2026-04-09,Imported from progress review on 2026-04-09: task ended with code 3 and was intentionally added to the blacklist.
1,52834,微软电脑,Surface Pro10,Ultra 5 135U 8G+256G典雅黑,final_code_3_from_progress,2026-04-09,Imported from progress review on 2026-04-09: task ended with code 3 and was intentionally added to the blacklist.
1,52847,微软电脑,Surface Pro10,Ultra 7 165U 16G+1T亮铂金,final_code_3_from_progress,2026-04-09,Imported from progress review on 2026-04-09: task ended with code 3 and was intentionally added to the blacklist.
1,52848,微软电脑,Surface Pro10,Ultra 7 165U 16G+1T典雅黑,final_code_3_from_progress,2026-04-09,Imported from progress review on 2026-04-09: task ended with code 3 and was intentionally added to the blacklist.
1,52843,微软电脑,Surface Pro10,Ultra 7 165U 16G+256G亮铂金,final_code_3_from_progress,2026-04-09,Imported from progress review on 2026-04-09: task ended with code 3 and was intentionally added to the blacklist.
1,52844,微软电脑,Surface Pro10,Ultra 7 165U 16G+256G典雅黑,final_code_3_from_progress,2026-04-09,Imported from progress review on 2026-04-09: task ended with code 3 and was intentionally added to the blacklist.
1,52845,微软电脑,Surface Pro10,Ultra 7 165U 16G+512G亮铂金,final_code_3_from_progress,2026-04-09,Imported from progress review on 2026-04-09: task ended with code 3 and was intentionally added to the blacklist.
1,52846,微软电脑,Surface Pro10,Ultra 7 165U 16G+512G典雅黑,final_code_3_from_progress,2026-04-09,Imported from progress review on 2026-04-09: task ended with code 3 and was intentionally added to the blacklist.
1,52853,微软电脑,Surface Pro10,Ultra 7 165U 32G+1T亮铂金,final_code_3_from_progress,2026-04-09,Imported from progress review on 2026-04-09: task ended with code 3 and was intentionally added to the blacklist.
1,52854,微软电脑,Surface Pro10,Ultra 7 165U 32G+1T典雅黑,final_code_3_from_progress,2026-04-09,Imported from progress review on 2026-04-09: task ended with code 3 and was intentionally added to the blacklist.
1,52849,微软电脑,Surface Pro10,Ultra 7 165U 32G+256G亮铂金,final_code_3_from_progress,2026-04-09,Imported from progress review on 2026-04-09: task ended with code 3 and was intentionally added to the blacklist.
1,52850,微软电脑,Surface Pro10,Ultra 7 165U 32G+256G典雅黑,final_code_3_from_progress,2026-04-09,Imported from progress review on 2026-04-09: task ended with code 3 and was intentionally added to the blacklist.
1,52851,微软电脑,Surface Pro10,Ultra 7 165U 32G+512G亮铂金,final_code_3_from_progress,2026-04-09,Imported from progress review on 2026-04-09: task ended with code 3 and was intentionally added to the blacklist.
1,52852,微软电脑,Surface Pro10,Ultra 7 165U 32G+512G典雅黑,final_code_3_from_progress,2026-04-09,Imported from progress review on 2026-04-09: task ended with code 3 and was intentionally added to the blacklist.
1,52855,微软电脑,Surface Pro10,Ultra 7 165U 64G+1T亮铂金,final_code_3_from_progress,2026-04-09,Imported from progress review on 2026-04-09: task ended with code 3 and was intentionally added to the blacklist.
1,52856,微软电脑,Surface Pro10,Ultra 7 165U 64G+1T典雅黑,final_code_3_from_progress,2026-04-09,Imported from progress review on 2026-04-09: task ended with code 3 and was intentionally added to the blacklist.
1,52857,微软电脑,Surface Pro10,典雅黑单键盘,final_code_3_from_progress,2026-04-09,Imported from progress review on 2026-04-09: task ended with code 3 and was intentionally added to the blacklist.
1,52858,微软电脑,Surface Pro10,典雅黑键盘+触控笔,final_code_3_from_progress,2026-04-09,Imported from progress review on 2026-04-09: task ended with code 3 and was intentionally added to the blacklist.
1,55704,微软电脑,Surface Pro11（13英寸）,骁龙X Elite 16G+1T 亮铂金 ,final_code_3_from_progress,2026-04-09,Imported from progress review on 2026-04-09: task ended with code 3 and was intentionally added to the blacklist.
1,55705,微软电脑,Surface Pro11（13英寸）,骁龙X Elite 16G+1T 典雅黑,final_code_3_from_progress,2026-04-09,Imported from progress review on 2026-04-09: task ended with code 3 and was intentionally added to the blacklist.
1,55721,微软电脑,Surface Pro11（13英寸）,骁龙X Elite 16G+1T 宝石蓝,final_code_3_from_progress,2026-04-09,Imported from progress review on 2026-04-09: task ended with code 3 and was intentionally added to the blacklist.
1,55722,微软电脑,Surface Pro11（13英寸）,骁龙X Elite 16G+1T 沙漫金,final_code_3_from_progress,2026-04-09,Imported from progress review on 2026-04-09: task ended with code 3 and was intentionally added to the blacklist.
1,55702,微软电脑,Surface Pro11（13英寸）,骁龙X Elite 16G+512G 亮铂金,final_code_3_from_progress,2026-04-09,Imported from progress review on 2026-04-09: task ended with code 3 and was intentionally added to the blacklist.
1,55703,微软电脑,Surface Pro11（13英寸）,骁龙X Elite 16G+512G 典雅黑,final_code_3_from_progress,2026-04-09,Imported from progress review on 2026-04-09: task ended with code 3 and was intentionally added to the blacklist.
1,55719,微软电脑,Surface Pro11（13英寸）,骁龙X Elite 16G+512G 宝石蓝,final_code_3_from_progress,2026-04-09,Imported from progress review on 2026-04-09: task ended with code 3 and was intentionally added to the blacklist.
1,55720,微软电脑,Surface Pro11（13英寸）,骁龙X Elite 16G+512G 沙漫金,final_code_3_from_progress,2026-04-09,Imported from progress review on 2026-04-09: task ended with code 3 and was intentionally added to the blacklist.
1,55706,微软电脑,Surface Pro11（13英寸）,骁龙X Elite 32G+1T 亮铂金,final_code_3_from_progress,2026-04-09,Imported from progress review on 2026-04-09: task ended with code 3 and was intentionally added to the blacklist.
1,55700,微软电脑,Surface Pro11（13英寸）,骁龙X Plus 16G+256G 亮铂金,final_code_3_from_progress,2026-04-09,Imported from progress review on 2026-04-09: task ended with code 3 and was intentionally added to the blacklist.
1,55701,微软电脑,Surface Pro11（13英寸）,骁龙X Plus 16G+512G 亮铂金,final_code_3_from_progress,2026-04-09,Imported from progress review on 2026-04-09: task ended with code 3 and was intentionally added to the blacklist.
1,28478,微软电脑,Surface Pro6,i5 8250U-8G-256G 12.3英寸,final_code_3_from_progress,2026-04-09,Imported from progress review on 2026-04-09: task ended with code 3 and was intentionally added to the blacklist.
1,28479,微软电脑,Surface Pro6,i7 8550U-16G-512G 12.3英寸 亮铂金,final_code_3_from_progress,2026-04-09,Imported from progress review on 2026-04-09: task ended with code 3 and was intentionally added to the blacklist.
1,28480,微软电脑,Surface Pro6,i7 8550U-16G-512G 12.3英寸 雅典黑,final_code_3_from_progress,2026-04-09,Imported from progress review on 2026-04-09: task ended with code 3 and was intentionally added to the blacklist.
1,28414,微软电脑,Surface Pro7,i3 1005G1-4G-128G 12.3亮铂金,final_code_3_from_progress,2026-04-09,Imported from progress review on 2026-04-09: task ended with code 3 and was intentionally added to the blacklist.
1,28415,微软电脑,Surface Pro7,i5 1035G4-8G-128G 12.3亮铂金,final_code_3_from_progress,2026-04-09,Imported from progress review on 2026-04-09: task ended with code 3 and was intentionally added to the blacklist.
1,28416,微软电脑,Surface Pro7,i5 1035G4-8G-128G 12.3（亮铂金+黑色键盘）套装,final_code_3_from_progress,2026-04-09,Imported from progress review on 2026-04-09: task ended with code 3 and was intentionally added to the blacklist.
1,28417,微软电脑,Surface Pro7,i5 1035G4-8G-256G 12.3亮铂金,final_code_3_from_progress,2026-04-09,Imported from progress review on 2026-04-09: task ended with code 3 and was intentionally added to the blacklist.
1,28418,微软电脑,Surface Pro7,i5 1035G4-8G-256G 12.3雅典黑,final_code_3_from_progress,2026-04-09,Imported from progress review on 2026-04-09: task ended with code 3 and was intentionally added to the blacklist.
1,28419,微软电脑,Surface Pro7,i5 1035G4-8G-256G 12.3雅典黑 黑色套装,final_code_3_from_progress,2026-04-09,Imported from progress review on 2026-04-09: task ended with code 3 and was intentionally added to the blacklist.
1,28424,微软电脑,Surface Pro7,i7 1065G7-16G-1TB 12.3亮铂金,final_code_3_from_progress,2026-04-09,Imported from progress review on 2026-04-09: task ended with code 3 and was intentionally added to the blacklist.
1,28420,微软电脑,Surface Pro7,i7 1065G7-16G-256G 12.3亮铂金,final_code_3_from_progress,2026-04-09,Imported from progress review on 2026-04-09: task ended with code 3 and was intentionally added to the blacklist.
1,28421,微软电脑,Surface Pro7,i7 1065G7-16G-256G 12.3雅典黑,final_code_3_from_progress,2026-04-09,Imported from progress review on 2026-04-09: task ended with code 3 and was intentionally added to the blacklist.
1,28422,微软电脑,Surface Pro7,i7 1065G7-16G-512G 12.3亮铂金,final_code_3_from_progress,2026-04-09,Imported from progress review on 2026-04-09: task ended with code 3 and was intentionally added to the blacklist.
1,28423,微软电脑,Surface Pro7,i7 1065G7-16G-512G 12.3雅典黑,final_code_3_from_progress,2026-04-09,Imported from progress review on 2026-04-09: task ended with code 3 and was intentionally added to the blacklist.
1,37001,微软电脑,Surface Pro7+,i3 1115G4 8G+128G 亮铂金,final_code_3_from_progress,2026-04-09,Imported from progress review on 2026-04-09: task ended with code 3 and was intentionally added to the blacklist.
1,37002,微软电脑,Surface Pro7+,i5 1135G7 8G+128G 亮铂金,final_code_3_from_progress,2026-04-09,Imported from progress review on 2026-04-09: task ended with code 3 and was intentionally added to the blacklist.
1,37003,微软电脑,Surface Pro7+,i5 1135G7 8G+128G 亮铂金 LTE版,final_code_3_from_progress,2026-04-09,Imported from progress review on 2026-04-09: task ended with code 3 and was intentionally added to the blacklist.
1,37004,微软电脑,Surface Pro7+,i5 1135G7 8G+256G 亮铂金,final_code_3_from_progress,2026-04-09,Imported from progress review on 2026-04-09: task ended with code 3 and was intentionally added to the blacklist.
1,37006,微软电脑,Surface Pro7+,i5 1135G7 8G+256G 亮铂金 LTE版,final_code_3_from_progress,2026-04-09,Imported from progress review on 2026-04-09: task ended with code 3 and was intentionally added to the blacklist.
1,37005,微软电脑,Surface Pro7+,i5 1135G7 8G+256G 典雅黑,final_code_3_from_progress,2026-04-09,Imported from progress review on 2026-04-09: task ended with code 3 and was intentionally added to the blacklist.
1,37011,微软电脑,Surface Pro7+,i7 1165G7 16G+1TB 亮铂金,final_code_3_from_progress,2026-04-09,Imported from progress review on 2026-04-09: task ended with code 3 and was intentionally added to the blacklist.
1,37012,微软电脑,Surface Pro7+,i7 1165G7 16G+1TB 典雅黑,final_code_3_from_progress,2026-04-09,Imported from progress review on 2026-04-09: task ended with code 3 and was intentionally added to the blacklist.
1,37007,微软电脑,Surface Pro7+,i7 1165G7 16G+256G 亮铂金,final_code_3_from_progress,2026-04-09,Imported from progress review on 2026-04-09: task ended with code 3 and was intentionally added to the blacklist.
1,37008,微软电脑,Surface Pro7+,i7 1165G7 16G+256G 典雅黑,final_code_3_from_progress,2026-04-09,Imported from progress review on 2026-04-09: task ended with code 3 and was intentionally added to the blacklist.
1,37009,微软电脑,Surface Pro7+,i7 1165G7 16G+512G 亮铂金,final_code_3_from_progress,2026-04-09,Imported from progress review on 2026-04-09: task ended with code 3 and was intentionally added to the blacklist.
1,37010,微软电脑,Surface Pro7+,i7 1165G7 16G+512G 典雅黑,final_code_3_from_progress,2026-04-09,Imported from progress review on 2026-04-09: task ended with code 3 and was intentionally added to the blacklist.
1,37943,微软电脑,Surface Pro8,i5 16G+256G 亮铂金,final_code_3_from_progress,2026-04-09,Imported from progress review on 2026-04-09: task ended with code 3 and was intentionally added to the blacklist.
1,37944,微软电脑,Surface Pro8,i5 16G+256G 石墨灰,final_code_3_from_progress,2026-04-09,Imported from progress review on 2026-04-09: task ended with code 3 and was intentionally added to the blacklist.
1,37938,微软电脑,Surface Pro8,i5 8G+128G 亮铂金,final_code_3_from_progress,2026-04-09,Imported from progress review on 2026-04-09: task ended with code 3 and was intentionally added to the blacklist.
1,37939,微软电脑,Surface Pro8,i5 8G+256G 亮铂金,final_code_3_from_progress,2026-04-09,Imported from progress review on 2026-04-09: task ended with code 3 and was intentionally added to the blacklist.
1,37940,微软电脑,Surface Pro8,i5 8G+256G 石墨灰,final_code_3_from_progress,2026-04-09,Imported from progress review on 2026-04-09: task ended with code 3 and was intentionally added to the blacklist.
1,37941,微软电脑,Surface Pro8,i5 8G+512G 亮铂金,final_code_3_from_progress,2026-04-09,Imported from progress review on 2026-04-09: task ended with code 3 and was intentionally added to the blacklist.
1,37942,微软电脑,Surface Pro8,i5 8G+512G 石墨灰,final_code_3_from_progress,2026-04-09,Imported from progress review on 2026-04-09: task ended with code 3 and was intentionally added to the blacklist.
1,37948,微软电脑,Surface Pro8,i7 16G+1T 亮铂金,final_code_3_from_progress,2026-04-09,Imported from progress review on 2026-04-09: task ended with code 3 and was intentionally added to the blacklist.
1,37945,微软电脑,Surface Pro8,i7 16G+256G 亮铂金,final_code_3_from_progress,2026-04-09,Imported from progress review on 2026-04-09: task ended with code 3 and was intentionally added to the blacklist.
1,37946,微软电脑,Surface Pro8,i7 16G+256G 石墨灰,final_code_3_from_progress,2026-04-09,Imported from progress review on 2026-04-09: task ended with code 3 and was intentionally added to the blacklist.
1,37947,微软电脑,Surface Pro8,i7 16G+512G 亮铂金,final_code_3_from_progress,2026-04-09,Imported from progress review on 2026-04-09: task ended with code 3 and was intentionally added to the blacklist.
1,37950,微软电脑,Surface Pro8,i7 16G+512G 石墨灰,final_code_3_from_progress,2026-04-09,Imported from progress review on 2026-04-09: task ended with code 3 and was intentionally added to the blacklist.
1,37949,微软电脑,Surface Pro8,i7 32G+1T 亮铂金,final_code_3_from_progress,2026-04-09,Imported from progress review on 2026-04-09: task ended with code 3 and was intentionally added to the blacklist.
1,44676,微软电脑,Surface Pro9,SQ3 16+256G亮铂金,final_code_3_from_progress,2026-04-09,Imported from progress review on 2026-04-09: task ended with code 3 and was intentionally added to the blacklist.
1,44677,微软电脑,Surface Pro9,SQ3 16+512G亮铂金,final_code_3_from_progress,2026-04-09,Imported from progress review on 2026-04-09: task ended with code 3 and was intentionally added to the blacklist.
1,46143,微软电脑,Surface Pro9,SQ3 8+128G亮铂金,final_code_3_from_progress,2026-04-09,Imported from progress review on 2026-04-09: task ended with code 3 and was intentionally added to the blacklist.
1,46142,微软电脑,Surface Pro9,SQ3 8+256G亮铂金,final_code_3_from_progress,2026-04-09,Imported from progress review on 2026-04-09: task ended with code 3 and was intentionally added to the blacklist.
1,44671,微软电脑,Surface Pro9,i5 16+256G亮铂金,final_code_3_from_progress,2026-04-09,Imported from progress review on 2026-04-09: task ended with code 3 and was intentionally added to the blacklist.
1,44687,微软电脑,Surface Pro9,i5 16+256G宝石蓝,final_code_3_from_progress,2026-04-09,Imported from progress review on 2026-04-09: task ended with code 3 and was intentionally added to the blacklist.
1,44679,微软电脑,Surface Pro9,i5 16+256G森野绿,final_code_3_from_progress,2026-04-09,Imported from progress review on 2026-04-09: task ended with code 3 and was intentionally added to the blacklist.
1,44683,微软电脑,Surface Pro9,i5 16+256G石墨灰,final_code_3_from_progress,2026-04-09,Imported from progress review on 2026-04-09: task ended with code 3 and was intentionally added to the blacklist.
1,44669,微软电脑,Surface Pro9,i5 8+128G亮铂金,final_code_3_from_progress,2026-04-09,Imported from progress review on 2026-04-09: task ended with code 3 and was intentionally added to the blacklist.
1,44670,微软电脑,Surface Pro9,i5 8+256G亮铂金,final_code_3_from_progress,2026-04-09,Imported from progress review on 2026-04-09: task ended with code 3 and was intentionally added to the blacklist.
1,44686,微软电脑,Surface Pro9,i5 8+256G宝石蓝,final_code_3_from_progress,2026-04-09,Imported from progress review on 2026-04-09: task ended with code 3 and was intentionally added to the blacklist.
1,44678,微软电脑,Surface Pro9,i5 8+256G森野绿,final_code_3_from_progress,2026-04-09,Imported from progress review on 2026-04-09: task ended with code 3 and was intentionally added to the blacklist.
1,44682,微软电脑,Surface Pro9,i5 8+256G石墨灰,final_code_3_from_progress,2026-04-09,Imported from progress review on 2026-04-09: task ended with code 3 and was intentionally added to the blacklist.
1,44674,微软电脑,Surface Pro9,i7 16+1T亮铂金,final_code_3_from_progress,2026-04-09,Imported from progress review on 2026-04-09: task ended with code 3 and was intentionally added to the blacklist.
1,44672,微软电脑,Surface Pro9,i7 16+256G亮铂金,final_code_3_from_progress,2026-04-09,Imported from progress review on 2026-04-09: task ended with code 3 and was intentionally added to the blacklist.
1,44688,微软电脑,Surface Pro9,i7 16+256G宝石蓝,final_code_3_from_progress,2026-04-09,Imported from progress review on 2026-04-09: task ended with code 3 and was intentionally added to the blacklist.
1,44680,微软电脑,Surface Pro9,i7 16+256G森野绿,final_code_3_from_progress,2026-04-09,Imported from progress review on 2026-04-09: task ended with code 3 and was intentionally added to the blacklist.
1,44684,微软电脑,Surface Pro9,i7 16+256G石墨灰,final_code_3_from_progress,2026-04-09,Imported from progress review on 2026-04-09: task ended with code 3 and was intentionally added to the blacklist.
1,44673,微软电脑,Surface Pro9,i7 16+512G亮铂金,final_code_3_from_progress,2026-04-09,Imported from progress review on 2026-04-09: task ended with code 3 and was intentionally added to the blacklist.
1,44689,微软电脑,Surface Pro9,i7 16+512G宝石蓝,final_code_3_from_progress,2026-04-09,Imported from progress review on 2026-04-09: task ended with code 3 and was intentionally added to the blacklist.
1,44681,微软电脑,Surface Pro9,i7 16+512G森野绿,final_code_3_from_progress,2026-04-09,Imported from progress review on 2026-04-09: task ended with code 3 and was intentionally added to the blacklist.
1,44685,微软电脑,Surface Pro9,i7 16+512G石墨灰,final_code_3_from_progress,2026-04-09,Imported from progress review on 2026-04-09: task ended with code 3 and was intentionally added to the blacklist.
1,44675,微软电脑,Surface Pro9,i7 32+1T亮铂金,final_code_3_from_progress,2026-04-09,Imported from progress review on 2026-04-09: task ended with code 3 and was intentionally added to the blacklist.
1,44693,微软电脑,Surface Pro9,亮铂金键盘盖+触控笔,final_code_3_from_progress,2026-04-09,Imported from progress review on 2026-04-09: task ended with code 3 and was intentionally added to the blacklist.
1,44694,微软电脑,Surface Pro9,典雅黑键盘盖+触控笔,final_code_3_from_progress,2026-04-09,Imported from progress review on 2026-04-09: task ended with code 3 and was intentionally added to the blacklist.
1,44696,微软电脑,Surface Pro9,冰晶蓝键盘盖+触控笔,final_code_3_from_progress,2026-04-09,Imported from progress review on 2026-04-09: task ended with code 3 and was intentionally added to the blacklist.
1,44690,微软电脑,Surface Pro9,宝石蓝键盘,final_code_3_from_progress,2026-04-09,Imported from progress review on 2026-04-09: task ended with code 3 and was intentionally added to the blacklist.
1,44691,微软电脑,Surface Pro9,宝石蓝键盘盖+触控笔,final_code_3_from_progress,2026-04-09,Imported from progress review on 2026-04-09: task ended with code 3 and was intentionally added to the blacklist.
1,44692,微软电脑,Surface Pro9,森野绿键盘盖+触控笔,final_code_3_from_progress,2026-04-09,Imported from progress review on 2026-04-09: task ended with code 3 and was intentionally added to the blacklist.
1,44695,微软电脑,Surface Pro9,波比红键盘盖+触控笔,final_code_3_from_progress,2026-04-09,Imported from progress review on 2026-04-09: task ended with code 3 and was intentionally added to the blacklist.
1,28469,微软电脑,Surface Studio2,i7-7820HQ-16G+512G GTX1060 6GB GDDR5,final_code_3_from_progress,2026-04-09,Imported from progress review on 2026-04-09: task ended with code 3 and was intentionally added to the blacklist.
1,28470,微软电脑,Surface Studio2,i7-7820HQ-32G+1T GTX1070 8GB GDDR5,final_code_3_from_progress,2026-04-09,Imported from progress review on 2026-04-09: task ended with code 3 and was intentionally added to the blacklist.
1,28471,微软电脑,Surface Studio2,i7-7820HQ-32G+2T GTX1070 8GB GDDR5,final_code_3_from_progress,2026-04-09,Imported from progress review on 2026-04-09: task ended with code 3 and was intentionally added to the blacklist.
1,28406,微软电脑,Surface go2,4+64 4425Y 10英寸,final_code_3_from_progress,2026-04-09,Imported from progress review on 2026-04-09: task ended with code 3 and was intentionally added to the blacklist.
1,28407,微软电脑,Surface go2,8+128 4425Y 10英寸,final_code_3_from_progress,2026-04-09,Imported from progress review on 2026-04-09: task ended with code 3 and was intentionally added to the blacklist.
1,36960,微软电脑,Surface go2,M3 8+128,final_code_3_from_progress,2026-04-09,Imported from progress review on 2026-04-09: task ended with code 3 and was intentionally added to the blacklist.
1,28408,微软电脑,Surface go2,M3 8+128 10英寸 LTE版,final_code_3_from_progress,2026-04-09,Imported from progress review on 2026-04-09: task ended with code 3 and was intentionally added to the blacklist.
1,32851,微软电脑,Surface go2,M3 8+256 10英寸 LTE版,final_code_3_from_progress,2026-04-09,Imported from progress review on 2026-04-09: task ended with code 3 and was intentionally added to the blacklist.
1,36959,微软电脑,Surface go2,M3-4+64,final_code_3_from_progress,2026-04-09,Imported from progress review on 2026-04-09: task ended with code 3 and was intentionally added to the blacklist.
1,41551,微软电脑,Surface go3,i3 8G  128银,final_code_3_from_progress,2026-04-09,Imported from progress review on 2026-04-09: task ended with code 3 and was intentionally added to the blacklist.
1,41550,微软电脑,Surface go3,i3 8G  128黑,final_code_3_from_progress,2026-04-09,Imported from progress review on 2026-04-09: task ended with code 3 and was intentionally added to the blacklist.
1,41549,微软电脑,Surface go3,奔腾6500Y 8G 128银,final_code_3_from_progress,2026-04-09,Imported from progress review on 2026-04-09: task ended with code 3 and was intentionally added to the blacklist.
1,41548,微软电脑,Surface go3,奔腾6500Y 8G 128黑,final_code_3_from_progress,2026-04-09,Imported from progress review on 2026-04-09: task ended with code 3 and was intentionally added to the blacklist.
1,28472,微软电脑,XBOX,Xbox One S,zero_row_ok_from_progress,2026-04-10,"Imported from progress review on 2026-04-10: zero matching rows remained after filtering, so this model stays blacklisted."
1,28473,微软电脑,XBOX,Xbox One X,zero_row_ok_from_progress,2026-04-10,"Imported from progress review on 2026-04-10: zero matching rows remained after filtering, so this model stays blacklisted."
1,28639,微软电脑,配件,GO键盘,zero_row_ok_from_progress,2026-04-10,"Imported from progress review on 2026-04-10: zero matching rows remained after filtering, so this model stays blacklisted."
1,28683,微软电脑,配件,HDMI/VGA/以太网转接线,final_code_3_from_progress,2026-04-09,Imported from progress review on 2026-04-09: task ended with code 3 and was intentionally added to the blacklist.
1,28634,微软电脑,配件,PRO键盘,zero_row_ok_from_progress,2026-04-10,"Imported from progress review on 2026-04-10: zero matching rows remained after filtering, so this model stays blacklisted."
1,28646,微软电脑,配件,ProX键盘,zero_row_ok_from_progress,2026-04-10,"Imported from progress review on 2026-04-10: zero matching rows remained after filtering, so this model stays blacklisted."
1,37022,微软电脑,配件,Pro触控笔,zero_row_ok_from_progress,2026-04-10,"Imported from progress review on 2026-04-10: zero matching rows remained after filtering, so this model stays blacklisted."
1,28667,微软电脑,配件,Surface Arc鼠标,zero_row_ok_from_progress,2026-04-10,"Imported from progress review on 2026-04-10: zero matching rows remained after filtering, so this model stays blacklisted."
1,28679,微软电脑,配件,Surface Dial一体机用绘图助手,final_code_3_from_progress,2026-04-09,Imported from progress review on 2026-04-09: task ended with code 3 and was intentionally added to the blacklist.
1,28681,微软电脑,配件,Surface headphones蓝牙耳机,final_code_3_from_progress,2026-04-09,Imported from progress review on 2026-04-09: task ended with code 3 and was intentionally added to the blacklist.
1,28649,微软电脑,配件,Surface 触控笔,zero_row_ok_from_progress,2026-04-10,"Imported from progress review on 2026-04-10: zero matching rows remained after filtering, so this model stays blacklisted."
1,28678,微软电脑,配件,Surface 触控笔笔尖套装,final_code_3_from_progress,2026-04-09,Imported from progress review on 2026-04-09: task ended with code 3 and was intentionally added to the blacklist.
1,28685,微软电脑,配件,USB-C到DisplayPort适配器,final_code_3_from_progress,2026-04-09,Imported from progress review on 2026-04-09: task ended with code 3 and was intentionally added to the blacklist.
1,28684,微软电脑,配件,USB-C到HDMI适配器,final_code_3_from_progress,2026-04-09,Imported from progress review on 2026-04-09: task ended with code 3 and was intentionally added to the blacklist.
1,28686,微软电脑,配件,USB-C到USB-A适配器,final_code_3_from_progress,2026-04-09,Imported from progress review on 2026-04-09: task ended with code 3 and was intentionally added to the blacklist.
1,28682,微软电脑,配件,X box精英手柄二代,final_code_3_from_progress,2026-04-09,Imported from progress review on 2026-04-09: task ended with code 3 and was intentionally added to the blacklist.
1,28662,微软电脑,配件,便携鼠标,zero_row_ok_from_progress,2026-04-10,"Imported from progress review on 2026-04-10: zero matching rows remained after filtering, so this model stays blacklisted."
1,28680,微软电脑,配件,拓展坞（适用于Surface全系列包括ProX）,final_code_3_from_progress,2026-04-09,Imported from progress review on 2026-04-09: task ended with code 3 and was intentionally added to the blacklist.
1,28687,微软电脑,配件,电源,zero_row_ok_from_progress,2026-04-10,"Imported from progress review on 2026-04-10: zero matching rows remained after filtering, so this model stays blacklisted."
1,28659,微软电脑,配件,精准鼠标,zero_row_ok_from_progress,2026-04-10,"Imported from progress review on 2026-04-10: zero matching rows remained after filtering, so this model stays blacklisted."
1,28673,微软电脑,配件,精巧鼠标,zero_row_ok_from_progress,2026-04-10,"Imported from progress review on 2026-04-10: zero matching rows remained after filtering, so this model stays blacklisted."
1,28658,微软电脑,配件,超薄触控笔（带充电仓）,final_code_3_from_progress,2026-04-09,Imported from progress review on 2026-04-09: task ended with code 3 and was intentionally added to the blacklist.
1,41223,惠普电脑,一体机,ProOne 400G6 AIO,zero_row_ok_from_progress,2026-04-10,"Imported from progress review on 2026-04-10: zero matching rows remained after filtering, so this model stays blacklisted."
1,54048,惠普电脑,一体机,ProOne 440G6 AIO,zero_row_ok_from_progress,2026-04-10,"Imported from progress review on 2026-04-10: zero matching rows remained after filtering, so this model stays blacklisted."
1,41220,惠普电脑,一体机,ProOne 600G6 AIO,zero_row_ok_from_progress,2026-04-10,"Imported from progress review on 2026-04-10: zero matching rows remained after filtering, so this model stays blacklisted."
1,53835,惠普电脑,一体机,星One24系列,zero_row_ok_from_progress,2026-04-10,"Imported from progress review on 2026-04-10: zero matching rows remained after filtering, so this model stays blacklisted."
1,55330,惠普电脑,光影精灵,光影精灵10 15.6英寸 2024款,zero_row_ok_from_progress,2026-04-10,"Imported from progress review on 2026-04-10: zero matching rows remained after filtering, so this model stays blacklisted."
1,52904,惠普电脑,光影精灵,光影精灵10 16.1英寸 2024款,zero_row_ok_from_progress,2026-04-10,"Imported from progress review on 2026-04-10: zero matching rows remained after filtering, so this model stays blacklisted."
1,35623,惠普电脑,光影精灵,光影精灵7,zero_row_ok_from_progress,2026-04-10,"Imported from progress review on 2026-04-10: zero matching rows remained after filtering, so this model stays blacklisted."
